App,TestFilePath,ProductionFilePath,Assertion Roulette,Conditional Test Logic,Constructor Initialization,Default Test,EmptyTest,Exception Catching Throwing,General Fixture,Mystery Guest,Print Statement,Redundant Assertion,Sensitive Equality,Verbose Test,Wait And See,Eager Test,Lazy Test,Lazy Assert,Unknown Test
19374_4.0_hadoop_testfsserverdefaultsbackwardscompatible,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19374_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19374_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19368_4.0_hadoop_testgettrashroot,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19368_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19368_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19340_4.0_hadoop_testlargedirectory,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19340_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19340_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19339_4.0_hadoop_testnamenoderestart,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19339_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19339_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19370_4.0_hadoop_testsetstoragepolicywhenpolicydisabled,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19370_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19370_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19369_4.0_hadoop_teststoragepolicy,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19369_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19369_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
19348_4.0_hadoop_testwebhdfsdeletesnapshot,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19348_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/19348_actual.java,true,true,false,false,false,true,false,true,false,false,true,false,false,false,false,true,false
30719_4.0_hadoop_testconfiguration,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30719_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30719_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
30718_4.0_hadoop_testoldstyleconfiguration,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30718_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30718_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
30706_4.0_hadoop_testrequestquoting,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30706_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30706_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
30705_4.0_hadoop_testroundtrip,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30705_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30705_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
30845_4.0_hadoop_testmultithreadeddecompressorpool,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30845_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30845_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,true,true,true,false
30860_4.0_hadoop_testclose,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30860_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30860_actual.java,false,false,false,false,false,true,false,false,true,false,false,false,false,false,false,false,false
30857_4.0_hadoop_testidempotentresetstate,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30857_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30857_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,false,false,false,false
30729_4.0_hadoop_testgoodcodec,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30729_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30729_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false,false
30734_4.0_hadoop_testgetemptychunk,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30734_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30734_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
30736_4.0_hadoop_testgetvalidindexes,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30736_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30736_actual.java,true,true,false,false,false,false,false,false,false,false,false,false,false,false,true,false,false
30730_4.0_hadoop_testdummycoder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30730_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30730_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
30732_4.0_hadoop_testrscoder,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30732_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30732_actual.java,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,true
30722_4.0_hadoop_testgetcodecs,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30722_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30722_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30728_4.0_hadoop_testupdatecoders,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30728_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30728_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,true,true,false,false
30805_4.0_hadoop_testconfigurelzocodec,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30805_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30805_actual.java,false,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,true
30797_4.0_hadoop_testunsortedtfilefeatures,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30797_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30797_actual.java,false,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
30753_4.0_hadoop_testcreatefile,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30753_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30753_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false
30757_4.0_hadoop_testfddoesntleak,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30757_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30757_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false
30762_4.0_hadoop_testgetusername,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30762_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30762_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false
30750_4.0_hadoop_testmultithreadedstat,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30750_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30750_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false
30760_4.0_hadoop_testsyncfilerange,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30760_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30760_actual.java,true,true,false,false,false,true,false,true,false,false,false,false,false,false,false,true,false
30771_4.0_hadoop_testreadandwrite,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30771_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30771_actual.java,true,false,false,false,false,true,false,true,false,false,false,false,false,true,true,false,false
30818_4.0_hadoop_testexponentialretry,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30818_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30818_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true
30819_4.0_hadoop_testretrybyexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30819_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30819_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true
30820_4.0_hadoop_testretrybyremoteexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30820_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30820_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true
30821_4.0_hadoop_testretryotherthanremoteexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30821_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30821_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true
30810_4.0_hadoop_testtryoncethenfail,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30810_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30810_actual.java,true,false,false,false,false,true,false,false,false,false,false,false,true,false,true,false,true
30284_4.0_hadoop_testspecific,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30284_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30284_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
30831_4.0_hadoop_testserializationkeyisinvalid,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30831_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30831_actual.java,true,false,false,false,false,false,true,false,false,false,false,false,false,false,false,false,true
30827_4.0_hadoop_testwritablecomparatorjavaserialization,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30827_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30827_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
30826_4.0_hadoop_testwritableconfigurable,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30826_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/30826_actual.java,true,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false,false
29379_4.0_hadoop_testoldformat,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29379_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29379_actual.java,true,true,false,false,false,true,false,false,false,false,false,false,false,false,false,false,false
29373_4.0_hadoop_testarraywritabletoarray,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29373_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29373_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
29374_4.0_hadoop_testnullargument,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29374_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29374_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
29372_4.0_hadoop_testthrowundefinedvalueexception,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29372_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29372_actual.java,true,true,false,false,false,false,false,false,false,false,true,false,false,true,false,false,false
29293_4.0_hadoop_testioexceptioninwriterconstructor,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29293_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29293_actual.java,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true
29290_4.0_hadoop_testmembershipvaryingsizedkeystest1,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29290_test.java,/Users/codermehraj/Documents/codes/thesis/code-test-pair-for-tsDetect/downloaded_files/29290_actual.java,true,true,false,false,false,true,false,false,true,false,false,false,false,false,false,false,true
